host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
463606286,1,1175.33,5.0,0.0,0
468418352,1,28.63,5.0,1.0,1
468451834,2,464.0,4.195,1.0,1
468507596,4,440.25,4.8075,1.0,1
468915585,1,81.34,5.0,0.0,0
469508099,1,542.5,4.87,0.0,0
470187953,3,524.3333333333334,4.9366666666666665,1.0,1
470775244,1,470.0,4.97,0.0,0
473301884,9,621.8333333333334,4.8133333333333335,1.0,1
474189195,1,47.97,5.0,0.0,0
474224382,1,288.0,4.86,1.0,1
474475800,1,229.0,4.9,0.0,0
474836448,1,238.5,4.9,1.0,1
482192119,2,702.75,3.945,0.0,0
482782720,1,234.0,4.79,0.0,0
483491055,2,352.105,4.859999999999999,1.0,1
485239542,1,685.0,4.62,0.0,0
485328839,1,306.98,4.86,1.0,1
487591231,1,2245.0,4.93,1.0,1
488008990,2,317.925,4.8149999999999995,0.0,0
489130124,1,278.85,5.0,0.0,0
489222662,6,501.0933333333333,4.9750000000000005,1.0,1
489352130,1,1176.5,5.0,0.0,0
489462133,1,278.85,4.85,0.0,0
490478886,2,278.85,4.925,1.0,1
491301398,11,277.27272727272725,4.621818181818182,0.0,0
491665089,1,1250.0,5.0,0.0,0
492758013,3,254.4433333333333,4.876666666666666,1.0,1
493644675,3,205.0,4.713333333333334,1.0,1
494658101,3,101.93,4.866666666666666,0.0,0
495439249,3,300.23333333333335,4.8999999999999995,0.0,0
495932175,1,457.61,4.93,0.0,0
501889213,7,186.2642857142857,4.821428571428571,1.0,1
501999278,51,1106.3776470588236,4.750588235294118,0.0,2
501999514,12,736.1666666666666,4.819166666666667,0.0,0
502043395,23,473.60521739130434,4.9173913043478255,1.0,1
502500151,1,449.0,4.87,0.0,0
503403347,1,313.04,4.75,0.0,0
504179464,1,653.0,4.94,1.0,1
505202449,11,453.6818181818182,4.921818181818182,1.0,1
505588339,1,673.5,5.0,1.0,1
505603593,1,337.0,5.0,1.0,1
506331310,2,538.265,4.890000000000001,1.0,1
507787766,1,518.0,4.99,1.0,1
507996585,1,290.31,5.0,0.0,0
508760846,1,40.49,4.85,0.0,0
508875857,1,278.85,5.0,0.0,0
508953862,1,278.85,4.8,0.0,0
509915863,1,388.0,4.0,0.0,0
510712953,2,399.25,4.7,0.0,0
510884157,1,278.85,4.92,0.0,0
512622336,1,742.0,4.85,0.0,0
512880683,1,252.84,4.85,0.0,0
513943404,1,278.85,5.0,0.0,0
516261630,1,278.85,5.0,0.0,0
518080572,3,325.6666666666667,3.7533333333333334,0.0,0
518882444,14,950.5485714285714,4.860714285714286,0.0,0
520718503,1,341.5,4.99,1.0,1
522128667,3,345.6033333333333,4.88,1.0,1
522957766,1,693.5,5.0,1.0,1
523322767,9,442.55555555555554,4.801111111111111,1.0,1
523515799,43,286.96046511627907,4.620232558139535,0.0,2
523739890,1,224.52,4.67,0.0,0
525421476,1,371.0,4.68,0.0,0
526726176,1,814.33,4.97,1.0,1
526738308,1,987.5,4.88,1.0,1
528489640,5,357.2,4.774,1.0,1
530105776,1,679.0,4.73,0.0,0
532483285,1,110.79,4.75,0.0,0
534020332,1,585.0,4.9,1.0,1
535531649,1,120.83,4.0,0.0,0
537486605,1,29.01,4.85,0.0,0
538827522,3,188.0,4.423333333333333,0.0,0
539671081,2,149.0,3.835,0.0,0
540652515,2,596.5,4.779999999999999,0.0,0
541813300,32,107.71875,4.7040625,0.0,2
541993082,4,133.0,4.9575,1.0,1
542598434,4,543.5,4.975,1.0,1
543604484,4,437.88750000000005,4.92,0.0,0
543706658,3,299.62666666666667,4.84,0.0,0
544558363,3,295.56666666666666,4.95,0.0,0
545223253,12,289.8,4.670833333333333,0.0,0
545286374,1,449.0,4.89,1.0,1
547315892,1,278.85,4.85,0.0,0
548227369,1,136.55,4.0,0.0,0
548573234,1,717.64,4.86,1.0,1
551109280,1,276.57,5.0,0.0,0
552168586,1,384.33,5.0,1.0,1
552618288,1,221.28,4.85,0.0,0
555865871,2,269.1,4.98,0.0,0
560398446,1,278.85,4.85,0.0,0
560883922,6,553.5,4.955,1.0,1
560949178,1,411.0,4.82,0.0,0
563131266,1,456.47,4.67,1.0,1
563226634,3,501.51,4.3133333333333335,0.0,0
563246552,50,406.31,4.7177999999999995,1.0,2
564117259,1,853.28,5.0,0.0,0
565526469,7,243.52714285714288,4.5528571428571425,0.0,0
565835592,19,357.6157894736842,4.858421052631579,0.0,0
566705299,6,314.5466666666667,4.445,1.0,1
566734323,10,955.713,4.971,1.0,1
567083285,1,196.0,4.66,0.0,0
567864561,1,384.0,4.68,0.0,0
567910107,1,254.32,4.85,0.0,0
569249417,1,644.0,4.84,1.0,1
569487447,1,478.15,4.93,1.0,1
570240112,5,278.85,4.68,0.0,0
571689221,3,667.3666666666667,4.83,1.0,1
571767922,4,235.4625,4.8,0.0,0
572279043,5,1132.926,4.898,0.0,0
575016942,3,278.85,4.85,0.0,0
575442727,1,278.85,5.0,0.0,0
578474534,2,333.98,4.675,0.0,0
578741487,15,545.3333333333334,4.826666666666667,0.0,0
579619676,1,253.0,4.66,0.0,0
583290692,1,245.93,4.81,0.0,0
584728590,1,707.53,4.85,0.0,0
586189161,1,316.0,4.97,1.0,1
586870169,14,360.0214285714286,4.7628571428571425,1.0,1
587499430,1,349.2,4.62,0.0,0
587922682,2,582.06,4.93,1.0,1
588348154,1,1712.0,4.85,0.0,0
589121956,6,324.31666666666666,4.781666666666667,1.0,1
592694480,2,800.5350000000001,4.99,1.0,1
594041047,6,686.36,4.91,1.0,1
595793521,1,162.48,5.0,0.0,0
596202722,1,123.41,4.93,1.0,1
596903233,2,479.5,4.855,1.0,1
597726772,1,404.0,4.96,1.0,1
650027755,1,666.5,4.96,1.0,1
651071393,1,192.86,4.76,0.0,0
655975621,2,889.025,4.925,1.0,1
656025446,2,423.95000000000005,4.855,1.0,1
656600011,1,285.29,4.87,0.0,0
657106909,8,317.3225,4.297499999999999,0.0,0
657483974,18,303.1472222222222,4.589444444444444,0.0,0
658251749,1,244.47,4.83,0.0,0
660102285,2,607.34,4.92,1.0,1
660185136,1,278.85,4.75,1.0,1
661352144,1,262.5,4.83,0.0,0
661545756,1,69.3,4.85,1.0,1
662449434,1,322.0,4.9,0.0,0
663084521,1,83.47,4.85,0.0,0
663373999,3,289.1433333333334,4.85,0.0,0
667031830,3,641.3266666666667,4.823333333333333,1.0,1
667479162,4,224.76250000000002,3.835,0.0,0
671166370,4,359.0,4.8475,1.0,1
672185981,7,227.9157142857143,4.867142857142857,1.0,1
673390380,1,329.0,4.65,0.0,0
674435381,3,102.76,4.8999999999999995,0.0,0
678435930,1,230.52,4.68,0.0,0
678507096,1,314.0,4.98,1.0,1
689149936,1,309.73,4.85,0.0,0
690415293,1,407.41,3.5,0.0,0
691723935,1,733.78,5.0,1.0,1
692164752,2,156.55,4.85,0.0,0
693051671,3,275.78333333333336,4.826666666666667,1.0,1
693719965,4,412.375,4.8175,1.0,1
693722844,5,378.2,4.744,1.0,1
693757423,5,414.2,4.758,0.0,0
693764808,2,249.265,5.0,1.0,1
693817137,7,536.1214285714285,4.8342857142857145,1.0,1
693887137,1,710.0,4.96,1.0,1
696034963,1,699.0,3.0,0.0,2
697111075,1,628.0,4.94,1.0,1
698562947,1,972.0,4.95,1.0,1
699041704,6,607.35,4.7,0.0,0
699580194,14,350.7142857142857,4.435714285714285,0.0,0
701107955,3,103.13666666666666,4.533333333333333,0.0,0
701648301,1,278.85,4.81,1.0,1
702332627,1,1215.09,5.0,0.0,0
702491717,1,209.0,4.65,0.0,0
703374799,1,278.85,4.85,0.0,0
704160625,1,598.0,4.08,0.0,0
704775460,1,571.0,4.5,0.0,0
707690155,1,113.63,4.85,0.0,0
712188886,2,24.105,4.85,0.0,0
712561017,5,892.976,4.859999999999999,1.0,1
715530718,1,435.0,5.0,0.0,0
716073438,10,270.418,4.88,1.0,1
717946252,35,337.2437142857143,4.6737142857142855,0.0,2
717956143,1,132.68,5.0,0.0,0
719174829,10,435.25,4.93,0.0,0
719223913,1,467.89,5.0,1.0,1
719361940,1,174.0,4.68,0.0,0
720005433,1,674.0,4.75,0.0,0
721152521,2,595.865,4.925,1.0,1
721564069,2,468.68999999999994,5.0,1.0,1
721792757,1,1113.0,4.85,0.0,0
722012399,1,1703.5,5.0,1.0,1
732149685,2,436.12,4.925,0.0,0
733171605,1,342.0,4.66,0.0,0
733951469,3,548.6666666666666,4.93,0.0,0
735408832,4,22.32,4.85,0.0,0
738307023,1,672.15,4.9,0.0,0
739989488,1,265.24,5.0,0.0,0
740660741,1,188.58,4.85,0.0,0
743596859,1,285.33,4.89,0.0,0
744139731,1,511.0,5.0,0.0,0
745127483,1,114.5,5.0,0.0,0
747702192,1,278.85,4.85,0.0,0
750895930,3,725.64,4.85,0.0,0
753808252,1,749.0,4.85,0.0,0
754862427,1,770.0,5.0,0.0,0
754940861,1,218.94,4.85,0.0,0
755026007,1,269.33,4.85,0.0,0
756023813,1,719.03,4.85,0.0,0
756082349,1,257.0,4.67,0.0,0
756346674,1,178.72,2.0,0.0,2
757286044,10,715.6,4.465,0.0,0
1666972785383125972,1,132.96,4.33,0.0,0
1668789566472925525,1,603.0,4.56,0.0,0
1670430849656959308,1,237.81,4.85,0.0,0
1670725538115217507,1,328.0,5.0,0.0,0
1671931541613423686,5,83.09,4.08,0.0,0
1679622166820001692,3,296.03333333333336,4.726666666666667,0.0,0
1681433063799719616,1,1061.0,5.0,0.0,0
1683540234995321877,18,307.1666666666667,4.638888888888889,0.0,0
1688589321616761232,1,543.0,4.85,0.0,0
1694941059490046933,1,691.0,4.85,0.0,0
