host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
274581459,2,57.989999999999995,3.915,0.0,1
274664234,1,356.5,4.78,1.0,0
275116582,1,324.5,4.91,1.0,0
275344294,1,195.63,4.92,0.0,1
276087621,1,262.5,4.85,1.0,0
276281445,1,211.87,4.92,0.0,1
276650338,2,970.165,4.96,0.0,1
278678460,1,218.0,4.89,1.0,0
279536061,1,416.67,5.0,1.0,0
279705220,2,140.09,4.96,0.0,1
279829523,1,347.0,4.8,1.0,0
281939482,5,180.8,4.846,0.0,1
283380571,6,252.29,4.921666666666667,0.0,1
284454905,1,291.0,4.95,1.0,0
284807277,1,402.0,4.7,0.0,1
285079318,1,393.71,4.82,0.0,1
286419861,1,144.93,5.0,1.0,0
286975060,1,223.08,5.0,0.0,1
287717511,2,191.81,4.875,1.0,0
288169072,1,371.26,4.72,0.0,1
289769766,1,401.0,4.7,1.0,0
290158702,1,150.6,4.69,0.0,1
291217150,1,252.29,4.92,0.0,1
291825159,2,1279.0,4.96,0.0,1
292928086,1,230.5,4.92,0.0,1
293025002,6,388.1666666666667,4.98,1.0,0
294751832,1,167.62,4.87,1.0,0
295488642,1,252.29,4.92,0.0,1
295498342,1,304.5,4.84,1.0,0
296330331,1,119.28,4.92,0.0,1
297474041,2,200.45999999999998,4.88,0.0,1
297928317,1,737.0,4.92,0.0,1
298080516,1,172.5,4.82,0.0,1
298375038,1,333.8,4.77,1.0,0
299346627,1,208.66,5.0,0.0,1
300525066,1,184.37,5.0,1.0,0
300639840,1,948.5,4.92,1.0,0
301855381,1,138.0,4.85,1.0,0
302987199,4,252.29,4.9399999999999995,0.0,1
303118342,16,156.479375,4.84,0.0,1
303141126,5,252.29000000000002,4.392,0.0,1
303719667,5,252.29000000000002,4.952,1.0,0
304328524,3,176.86666666666667,4.986666666666667,1.0,0
304721494,27,521.5351851851851,4.70037037037037,0.0,1
305097349,1,575.16,5.0,1.0,0
305148755,1,517.36,4.87,1.0,0
305345677,8,142.86125,4.81,1.0,0
306338456,2,251.14499999999998,4.975,0.0,1
308816547,1,348.06,4.78,0.0,1
309729224,7,158.79999999999998,4.314285714285714,0.0,1
309730457,5,130.7,4.2700000000000005,0.0,1
309731366,7,281.7285714285714,4.41,0.0,1
310495332,4,429.0,4.245,0.0,1
310731324,5,162.2,4.296,0.0,1
310732156,4,117.875,4.2524999999999995,0.0,1
310936946,2,241.5,4.640000000000001,0.0,1
314162422,3,210.41666666666666,4.95,1.0,0
314895517,1,5950.0,5.0,0.0,1
316202062,8,224.3675,4.225,0.0,1
317425196,1,203.0,4.97,1.0,0
317540106,3,546.1999999999999,4.946666666666666,1.0,0
319982829,4,114.75,4.97,1.0,0
324377119,1,400.0,5.0,0.0,1
325755259,8,120.42375,4.7275,0.0,1
326084746,40,683.8575,4.92,0.0,1
326208941,1,252.29,4.9,1.0,0
327217707,4,153.5,4.9275,1.0,0
328088981,1,554.86,4.92,0.0,1
328362412,2,754.6,4.965,1.0,0
329505774,1,252.29,4.92,0.0,1
330745922,7,208.69,4.8999999999999995,1.0,0
330881965,2,228.5,4.8100000000000005,1.0,0
331406546,1,296.71,4.95,1.0,0
331580330,1,167.83,4.92,0.0,1
333179445,1,252.29,4.98,0.0,1
333766371,1,192.71,5.0,0.0,1
333789199,4,805.25,4.6075,0.0,1
333801211,1,199.94,4.91,0.0,1
334812277,1,96.62,4.92,0.0,1
335196582,1,252.29,5.0,0.0,1
335930199,1,252.29,4.9,0.0,1
336576760,2,423.5,5.0,1.0,0
337463587,1,205.5,4.98,1.0,0
337618755,1,865.15,5.0,0.0,1
338645393,1,252.29,5.0,0.0,1
339043070,1,265.13,4.92,0.0,1
339096574,3,418.8666666666666,4.883333333333334,1.0,0
339209014,2,281.125,4.75,0.0,1
340080088,15,303.0373333333333,4.960666666666667,0.0,1
340098841,1,242.69,4.98,1.0,0
342887526,1,200.0,4.92,0.0,1
343259152,1,679.0,5.0,0.0,1
344223871,3,108.66666666666667,4.8533333333333335,1.0,0
344304319,1,123.26,4.63,0.0,1
345939729,1,252.29,4.92,0.0,1
345991025,1,413.0,5.0,1.0,0
346212466,1,492.99,4.98,1.0,0
347088120,1,493.0,5.0,1.0,0
347363658,1,266.0,4.77,1.0,0
347434681,1,157.47,4.56,1.0,0
347737196,2,142.18,4.779999999999999,0.0,1
350862525,1,485.0,4.88,0.0,1
350864458,5,188.28199999999998,4.851999999999999,0.0,1
351395739,60,61.55783333333333,4.388166666666667,0.0,1
351591614,2,252.29,4.92,1.0,0
352419230,2,142.0,4.824999999999999,1.0,0
352574015,1,57.52,4.92,0.0,1
353420186,1,252.29,2.0,0.0,1
355809068,1,252.29,5.0,0.0,1
360005048,1,257.0,4.75,0.0,1
360187354,1,440.5,4.97,1.0,0
360786022,1,253.0,5.0,1.0,0
363004359,1,1609.5,4.96,1.0,0
365620495,1,115.04,4.4,1.0,0
365825241,1,189.43,5.0,0.0,1
366102003,1,252.29,4.92,0.0,1
366941113,1,252.29,4.92,1.0,0
366976006,1,416.5,4.85,1.0,0
367370196,1,240.0,4.9,1.0,0
368616861,1,434.0,4.65,0.0,1
369560434,2,227.375,4.915,1.0,0
369884091,3,145.16666666666666,4.796666666666667,1.0,0
370838667,4,90.35249999999999,4.5425,1.0,0
371281355,8,176.11625,4.54625,0.0,1
371852263,1,252.29,4.92,0.0,1
371942068,3,358.93,4.946666666666666,1.0,0
372413573,4,198.11,4.96,1.0,0
372448842,1,354.0,4.91,1.0,0
373161933,1,295.06,5.0,0.0,1
373185347,2,110.75,4.975,0.0,1
373512008,1,474.0,4.86,1.0,0
375082226,3,83.33,4.613333333333333,0.0,1
375566645,22,89.0109090909091,4.934090909090909,1.0,0
375678301,1,450.0,4.92,0.0,1
375982708,1,274.0,5.0,0.0,1
376574507,1,252.29,4.74,1.0,0
378048277,1,1004.24,4.92,0.0,1
378356167,1,657.0,4.9,0.0,1
379541476,1,5267.72,4.92,0.0,1
381354803,3,358.0,4.89,1.0,0
381589125,1,373.22,4.92,0.0,1
382090752,1,605.0,4.93,0.0,1
382671568,1,46.42,5.0,0.0,1
384297401,1,329.0,4.95,1.0,0
384479496,2,155.22,5.0,1.0,0
385452652,1,339.5,4.76,1.0,0
385757530,1,318.23,4.92,0.0,1
385869508,1,342.67,5.0,1.0,0
385878161,1,542.33,4.92,1.0,0
387032745,1,252.29,4.75,0.0,1
387177557,1,252.29,4.92,0.0,1
387333720,1,367.0,5.0,1.0,0
387416621,1,272.57,5.0,0.0,1
387801231,5,173.41,4.85,1.0,0
388728582,2,543.835,4.960000000000001,1.0,0
388894794,1,152.83,4.92,0.0,1
389697794,30,322.195,4.85,1.0,0
389814586,1,300.13,4.84,1.0,0
389843649,1,412.0,4.91,1.0,0
390745040,1,420.37,5.0,1.0,0
390856735,1,87.8,4.75,0.0,1
390988801,1,156.0,4.65,0.0,1
391713921,1,151.33,5.0,1.0,0
391844602,1,286.7,5.0,0.0,1
391966955,1,252.29,5.0,0.0,1
394604022,4,163.855,4.8025,1.0,0
395131057,1,252.29,5.0,0.0,1
395647147,1,1260.5,4.91,0.0,1
396251035,3,340.1666666666667,4.613333333333333,0.0,1
396520313,1,252.29,5.0,0.0,1
397360612,1,770.3,4.94,0.0,1
397394693,1,358.5,4.91,1.0,0
397434812,1,254.43,5.0,0.0,1
398787940,2,250.25,4.84,1.0,0
399069771,13,279.38461538461536,4.743076923076923,1.0,0
399251647,1,252.29,5.0,1.0,0
399559018,7,1261.1842857142858,4.942857142857143,1.0,0
400352309,1,529.0,4.76,0.0,1
400992467,1,428.0,4.89,1.0,0
401165959,4,325.09749999999997,4.7025,0.0,1
401286558,1,127.26,5.0,0.0,1
401581193,5,142.596,4.574,1.0,0
401899585,1,358.5,4.8,1.0,0
403143608,1,884.5,4.92,1.0,0
403560647,1,821.67,4.92,0.0,1
403702270,3,99.27666666666666,4.94,1.0,0
403940407,2,358.32,4.9399999999999995,0.0,1
404262356,2,102.85499999999999,4.859999999999999,0.0,1
404429929,1,221.0,4.88,1.0,0
404472247,1,912.03,4.92,0.0,1
404949384,1,285.0,4.69,0.0,1
405088582,1,452.43,4.64,1.0,0
405441167,3,509.55333333333334,4.866666666666666,1.0,0
405598639,2,453.5,4.9399999999999995,1.0,0
405637334,1,164.1,4.92,0.0,1
405833235,1,101.97,4.88,0.0,1
406414334,11,431.8181818181818,4.927272727272728,0.0,1
406974141,1,2434.67,4.93,1.0,0
408144119,2,217.2,4.720000000000001,0.0,1
409952387,1,1159.33,4.8,0.0,1
410000614,1,537.0,4.85,1.0,0
410094341,39,326.3333333333333,4.926153846153846,0.0,1
410336981,2,395.955,5.0,1.0,0
410560974,1,543.0,5.0,0.0,1
410863411,1,213.11,4.92,1.0,0
411084291,1,408.0,4.9,1.0,0
412979963,1,280.0,4.89,1.0,0
413175220,1,340.9,4.85,0.0,1
413183855,1,252.29,4.75,0.0,1
413946516,8,411.03625,4.85875,0.0,1
414420881,2,484.90500000000003,4.71,1.0,0
414925801,1,207.0,4.96,1.0,0
415121834,1,907.33,5.0,0.0,1
415252234,1,290.4,4.79,1.0,0
415296880,5,197.826,4.928,1.0,0
415840703,40,252.29000000000002,4.870749999999999,0.0,1
416019462,1,337.46,4.8,1.0,0
416278140,1,817.0,4.96,1.0,0
416701497,1,358.22,4.71,1.0,0
416732309,1,1655.0,4.95,1.0,0
416919348,1,342.5,4.95,1.0,0
416951845,1,170.37,5.0,0.0,1
417121494,1,252.29,4.81,0.0,1
418448354,1,244.5,4.91,1.0,0
418509031,2,320.145,4.335,0.0,1
418570992,1,856.0,4.75,0.0,1
419532249,1,174.58,5.0,1.0,0
420182099,11,58.43,4.683636363636364,0.0,1
420991308,2,240.3,5.0,1.0,0
421302835,3,168.58666666666667,4.966666666666667,1.0,0
421577032,1,252.29,4.95,0.0,1
421776359,2,98.72,4.92,0.0,1
422101923,1,154.31,5.0,0.0,1
422303591,1,421.2,4.76,0.0,1
422344759,1,218.54,4.56,0.0,1
423037777,1,61.4,5.0,1.0,0
423319141,3,252.29,4.5,0.0,1
425219401,1,730.0,4.86,0.0,1
426659761,1,85.0,4.6,0.0,1
426823005,1,4907.5,4.92,0.0,1
427991063,1,339.57,5.0,0.0,1
428341774,1,280.0,4.95,1.0,0
428470015,1,291.31,4.82,0.0,1
429013475,6,83.90833333333333,4.7,0.0,1
429575203,8,59.01125,4.81375,0.0,1
430703166,3,157.33333333333334,4.743333333333333,0.0,1
431004062,1,480.44,4.86,1.0,0
431373650,1,142.37,5.0,1.0,0
434236194,16,917.8025,4.85625,0.0,1
434269687,1,416.0,4.84,1.0,0
434407790,1,324.5,4.84,1.0,0
435802424,1,330.0,4.92,1.0,0
436205910,2,138.665,5.0,1.0,0
436292933,1,400.0,4.92,0.0,1
436543529,1,252.29,5.0,0.0,1
438257304,1,285.5,4.82,1.0,0
440903240,2,324.5,2.96,0.0,1
441201578,1,175.2,4.94,1.0,0
442029804,87,804.3890804597702,4.87367816091954,1.0,0
442389674,1,252.29,4.92,0.0,1
442698855,1,718.0,4.91,1.0,0
443153876,1,131.33,4.97,1.0,0
443766326,1,252.29,4.92,0.0,1
444243810,1,252.29,4.92,0.0,1
444353964,1,423.56,4.98,1.0,0
444431858,2,151.5,4.904999999999999,1.0,0
444732174,2,235.25,4.96,0.0,1
444900066,2,275.0,4.6850000000000005,0.0,1
445084372,1,146.64,4.85,1.0,0
445697747,9,204.1522222222222,4.871111111111111,0.0,1
445733920,1,280.73,4.9,0.0,1
446325458,2,54.315,4.835,0.0,1
446342673,1,312.66,5.0,0.0,1
446418201,3,650.1666666666666,4.866666666666667,1.0,0
446820235,56,844.3892857142857,4.906964285714286,0.0,1
447669665,3,214.16666666666666,4.836666666666667,1.0,0
449552557,4,133.0,4.6025,0.0,1
449859287,1,1790.51,5.0,1.0,0
450173604,1,124.8,5.0,0.0,1
450216420,1,2281.5,4.92,0.0,1
450472520,1,547.76,4.92,0.0,1
450664098,1,442.25,4.98,0.0,1
450765852,18,387.6716666666667,4.5488888888888885,0.0,1
450802168,24,564.73875,4.901666666666666,1.0,0
450929962,1,165.0,4.7,0.0,1
451840034,1,171.0,4.95,1.0,0
452514150,1,252.29,5.0,1.0,0
452594411,1,217.0,5.0,0.0,1
453368653,1,444.0,4.99,1.0,0
453537291,1,544.0,4.92,1.0,0
453705864,1,698.5,4.75,0.0,1
453961376,1,338.87,5.0,0.0,1
454574805,1,266.2,4.92,0.0,1
455350758,1,252.29,4.98,0.0,1
455404058,2,344.395,4.845000000000001,1.0,0
455575506,2,972.0,4.71,1.0,0
455644693,1,308.12,5.0,0.0,1
456564615,2,124.0,4.9399999999999995,1.0,0
456729254,1,332.82,4.89,1.0,0
456822412,1,858.52,5.0,0.0,1
456991164,3,81.47333333333334,4.586666666666667,0.0,1
457152913,14,232.63071428571428,4.964285714285714,1.0,0
457306585,1,269.0,4.93,1.0,0
457392547,3,226.61666666666667,3.353333333333333,0.0,1
457791556,1,255.68,4.86,0.0,1
457803630,1,341.0,4.84,1.0,0
457927551,1,532.0,4.94,1.0,0
459402263,2,1254.5,4.865,0.0,1
460614035,1,392.0,4.72,0.0,1
460804571,1,252.29,4.0,0.0,1
462054616,2,154.01,4.845000000000001,1.0,0
463156954,1,252.29,4.89,1.0,0
463305304,1,193.0,4.83,1.0,0
464288610,1,796.6,4.0,0.0,1
464724722,1,490.14,4.96,0.0,1
465093499,1,352.0,4.8,1.0,0
465398543,1,193.73,4.92,0.0,1
465608934,1,228.24,4.77,0.0,1
466290050,2,493.5,4.7,0.0,1
466597253,1,217.15,4.66,0.0,1
467398901,1,505.8,4.98,1.0,0
468914943,13,791.3846153846154,4.897692307692308,0.0,1
469250438,4,172.0,4.96,1.0,0
469491052,1,252.29,4.95,1.0,0
470303445,1,451.63,4.79,0.0,1
470668779,2,109.72,4.92,0.0,1
471324143,1,162.27,5.0,1.0,0
472328815,1,132.41,4.73,1.0,0
472742929,1,523.8,5.0,1.0,0
473145990,6,102.66666666666667,4.615,0.0,1
473390516,1,354.0,4.92,1.0,0
473530528,1,205.5,5.0,0.0,1
473999663,2,324.45,4.925,1.0,0
474682743,1,246.0,4.86,1.0,0
474861965,2,89.545,4.96,0.0,1
475517872,1,1141.5,5.0,0.0,1
475621791,3,293.5,4.92,0.0,1
475698686,2,691.0,4.92,0.0,1
475761172,2,252.29,4.92,0.0,1
475960416,1,219.8,4.93,1.0,0
476474223,7,207.07142857142858,4.951428571428571,1.0,0
477314210,1,176.18,5.0,1.0,0
477335720,1,280.11,4.97,1.0,0
477980041,1,302.73,4.81,1.0,0
479145766,3,527.5166666666667,4.92,0.0,1
480008999,1,252.29,5.0,1.0,0
480037815,1,408.6,4.92,1.0,0
480237365,29,937.5,4.912758620689655,1.0,0
480465869,1,88.5,4.92,0.0,1
480788402,3,197.02666666666664,4.72,0.0,1
481196578,3,193.47000000000003,4.943333333333333,1.0,0
481612840,1,289.0,4.88,1.0,0
481948987,1,252.29,4.5,0.0,1
481973559,1,613.5,4.9,1.0,0
482090114,1,176.88,4.79,1.0,0
482174715,45,709.4411111111111,4.890444444444444,1.0,0
482579048,1,12.04,4.92,0.0,1
483230129,1,252.29,5.0,0.0,1
483333040,1,298.0,4.62,0.0,1
483654068,1,313.42,4.94,0.0,1
483840645,1,58.1,4.6,0.0,1
484654289,1,48.67,4.92,0.0,1
484689641,1,1045.0,5.0,0.0,1
485209810,1,281.5,4.93,1.0,0
485574338,1,628.0,5.0,0.0,1
485721712,1,696.89,4.92,0.0,1
486224889,1,220.0,4.9,0.0,1
486902132,4,211.75,4.9350000000000005,1.0,0
487630574,2,2082.335,4.785,0.0,1
488012812,1,349.4,4.9,0.0,1
488512283,1,924.67,4.98,1.0,0
489115035,3,127.66666666666667,4.74,1.0,0
489244713,1,474.0,4.91,1.0,0
489604098,2,282.555,4.92,0.0,1
490194796,3,66.38666666666667,5.0,1.0,0
490341901,1,3530.0,5.0,0.0,1
490403436,1,420.5,4.75,0.0,1
491210273,1,525.0,4.99,1.0,0
491246096,1,471.0,4.89,1.0,0
491318492,1,451.0,4.8,0.0,1
491406090,12,639.8883333333333,4.9383333333333335,0.0,1
491996376,2,182.33499999999998,4.52,0.0,1
492076245,1,199.13,4.92,0.0,1
492170624,7,204.67857142857142,4.784285714285715,1.0,0
492199540,1,226.1,4.88,0.0,1
492491630,1,167.8,5.0,0.0,1
493536888,2,455.33000000000004,4.915,1.0,0
493650081,1,221.87,4.92,0.0,1
493978573,1,257.0,4.81,0.0,1
495438734,27,575.9629629629629,4.92,0.0,1
495900269,25,260.6468,4.8344,1.0,0
496820385,1,283.93,5.0,0.0,1
496834433,1,553.5,4.92,0.0,1
497314341,1,442.0,4.88,1.0,0
497441396,2,364.75,4.9399999999999995,1.0,0
497513153,1,252.29,4.92,0.0,1
499461050,1,616.5,4.78,0.0,1
500067016,2,211.19,4.550000000000001,0.0,1
501239744,2,342.0,4.555,0.0,1
501912424,1,252.29,4.88,1.0,0
501999278,57,780.5931578947368,4.822807017543859,0.0,1
501999514,28,769.4174999999999,4.794642857142857,0.0,1
502034331,20,124.30999999999999,4.8335,1.0,0
502791356,1,377.5,4.56,0.0,1
503341356,1,337.54,4.92,0.0,1
503403350,3,181.95666666666668,4.403333333333333,0.0,1
503614009,1,97.0,4.5,0.0,1
504007094,4,91.825,4.9175,1.0,0
504252105,2,489.40999999999997,4.96,0.0,1
504473508,1,267.67,4.78,0.0,1
504878421,3,234.46333333333334,4.92,0.0,1
504908228,3,72.66666666666667,4.796666666666667,1.0,0
505885773,4,156.0,4.8125,0.0,1
506288236,1,191.25,4.76,0.0,1
508540604,1,252.29,4.92,0.0,1
508792882,2,265.99,4.96,1.0,0
509168229,1,252.29,5.0,1.0,0
509307655,1,470.0,5.0,0.0,1
509346058,2,252.29,4.625,0.0,1
509465622,2,250.5,4.9399999999999995,1.0,0
509658467,1,1092.68,4.94,1.0,0
509927673,1,252.29,5.0,0.0,1
510485087,1,482.5,4.91,1.0,0
510746254,2,252.29,4.92,1.0,0
510857674,1,60.4,4.92,0.0,1
511147543,1,56.7,5.0,0.0,1
511282747,1,387.17,4.92,0.0,1
511642621,1,604.0,4.98,1.0,0
512217797,1,596.27,4.9,1.0,0
512362823,2,195.435,5.0,1.0,0
513270246,1,292.0,4.94,1.0,0
514017852,8,252.29,4.98,1.0,0
514244961,1,252.29,5.0,0.0,1
514784474,2,159.65,4.835,0.0,1
514866765,1,307.0,4.9,1.0,0
514915864,1,188.87,4.82,0.0,1
515420324,1,722.0,4.96,1.0,0
516068747,1,252.29,5.0,1.0,0
516764316,6,265.9166666666667,4.348333333333334,0.0,1
518228883,1,793.33,4.91,1.0,0
519003156,1,1273.33,4.5,0.0,1
520017550,1,252.29,4.83,0.0,1
521108484,1,276.57,5.0,1.0,0
521737991,1,280.0,4.95,1.0,0
523997837,11,144.6681818181818,4.690909090909091,0.0,1
524387667,1,556.5,4.94,1.0,0
527412718,1,431.0,4.96,1.0,0
527945604,1,252.29,4.92,0.0,1
529515158,1,2168.5,4.95,1.0,0
530770400,1,100.94,1.0,0.0,1
531251711,4,140.515,5.0,1.0,0
531869034,2,353.895,4.59,0.0,1
532120600,3,570.8333333333334,4.626666666666666,0.0,1
532442670,1,1777.0,4.95,1.0,0
533234561,1,68.8,4.92,0.0,1
533588702,1,913.0,5.0,0.0,1
537640049,1,818.33,5.0,1.0,0
537819427,2,333.4,4.84,0.0,1
538293459,5,178.0,3.5840000000000005,0.0,1
538403285,1,392.45,4.53,1.0,0
539066811,1,230.5,4.95,1.0,0
539084881,1,180.0,4.62,0.0,1
539567964,1,274.73,4.6,0.0,1
540857836,1,1025.0,4.86,1.0,0
541165414,7,240.88857142857142,4.894285714285714,0.0,1
541440760,3,347.90333333333336,4.946666666666666,0.0,1
541616972,2,62.864999999999995,4.96,1.0,0
541880661,1,409.0,4.96,1.0,0
542901530,2,286.0,4.96,0.0,1
543180975,1,478.63,4.88,0.0,1
543732460,3,246.78333333333333,4.246666666666667,0.0,1
543737184,2,212.185,4.37,0.0,1
543737912,1,252.29,4.67,0.0,1
543738195,1,252.29,4.71,0.0,1
543748196,7,195.51428571428573,4.835714285714286,0.0,1
544610857,5,252.29000000000002,4.65,0.0,1
544670372,3,91.5,4.836666666666667,1.0,0
544777279,3,287.1666666666667,4.93,1.0,0
545281844,1,614.0,4.79,1.0,0
545436123,2,741.875,4.92,0.0,1
545638915,2,90.64500000000001,4.71,1.0,0
545642415,6,262.05333333333334,4.431666666666667,0.0,1
545799519,4,400.125,4.8975,1.0,0
546717792,1,353.0,4.9,1.0,0
548149518,2,299.235,4.970000000000001,1.0,0
548434802,3,1776.6166666666668,4.946666666666666,0.0,1
548735867,1,252.29,4.33,0.0,1
548927680,7,171.32857142857142,4.3428571428571425,0.0,1
549017117,1,189.53,5.0,0.0,1
549841885,2,313.855,4.91,1.0,0
550010557,3,116.78666666666668,4.906666666666666,1.0,0
551736555,1,662.0,4.94,1.0,0
551740930,1,252.29,4.92,0.0,1
551991896,1,388.0,4.98,0.0,1
553599867,1,405.6,4.92,0.0,1
554772910,2,247.75,4.98,1.0,0
554880174,1,628.0,4.92,1.0,0
555745245,1,252.29,4.33,0.0,1
556570328,1,86.0,4.2,0.0,1
557076722,7,269.55428571428575,4.82,0.0,1
557248761,1,119.0,4.61,0.0,1
557489979,3,131.24,4.796666666666667,1.0,0
557632197,1,289.0,4.93,1.0,0
557821348,1,129.94,2.0,0.0,1
558264662,2,132.8,4.5649999999999995,0.0,1
558597990,1,317.0,4.8,0.0,1
558791219,2,1055.75,5.0,1.0,0
559886181,1,139.0,4.45,0.0,1
560608092,2,168.02499999999998,4.9,1.0,0
560790028,4,2056.8775,5.0,1.0,0
561835924,3,162.4,4.413333333333333,0.0,1
562582584,2,122.94999999999999,4.0,0.0,1
562978823,1,481.0,4.89,1.0,0
563417806,1,530.65,4.85,1.0,0
563463197,4,283.5,4.3774999999999995,0.0,1
563575031,2,225.64499999999998,4.46,0.0,1
563629544,3,272.1933333333333,4.946666666666666,0.0,1
564302587,2,449.0,4.859999999999999,0.0,1
564338593,1,245.0,5.0,0.0,1
564741947,1,246.0,4.9,1.0,0
565729915,1,259.0,5.0,0.0,1
565984295,1,164.3,5.0,0.0,1
566085839,1,202.67,4.94,1.0,0
566096157,1,560.0,4.97,1.0,0
566522807,6,290.5,4.973333333333334,1.0,0
566545866,9,551.1111111111111,4.92,0.0,1
566546120,9,577.2222222222222,4.92,0.0,1
566895267,9,261.0211111111111,4.598888888888889,0.0,1
567040150,6,645.0916666666667,4.748333333333334,1.0,0
567386118,1,485.0,4.95,1.0,0
567425287,1,139.4,5.0,1.0,0
567750942,2,269.58000000000004,4.955,1.0,0
567819932,1,168.75,4.92,1.0,0
567953938,1,252.29,4.67,0.0,1
568078521,2,478.13,4.965,1.0,0
568338509,1,313.0,4.94,1.0,0
569143076,1,590.0,4.98,1.0,0
573172119,6,252.29,4.973333333333334,1.0,0
573299405,1,399.5,4.93,1.0,0
574099376,1,223.0,4.33,0.0,1
574265939,1,252.29,5.0,0.0,1
574602329,4,111.16499999999999,4.7575,0.0,1
574913819,1,485.83,4.92,0.0,1
574953591,1,285.03,5.0,0.0,1
575651953,2,223.0,4.225,0.0,1
577267669,2,113.5,4.1850000000000005,0.0,1
578356900,1,953.0,4.98,1.0,0
578718806,1,168.47,4.9,1.0,0
579098125,1,260.63,5.0,1.0,0
579634175,5,300.6,4.89,1.0,0
579840945,1,605.0,4.6,0.0,1
580739474,1,231.0,4.92,0.0,1
580820376,1,269.24,4.83,0.0,1
581207394,4,231.4675,4.34,0.0,1
583011968,3,195.54,4.756666666666667,0.0,1
583470830,3,328.26666666666665,4.363333333333333,0.0,1
584260928,4,296.495,4.385,1.0,0
584272555,1,239.5,4.89,0.0,1
584472971,1,273.0,4.94,1.0,0
584693452,9,288.6844444444444,4.5744444444444445,0.0,1
584937585,5,252.29000000000002,5.0,0.0,1
585521832,1,209.1,5.0,1.0,0
585700656,2,99.56,4.335,0.0,1
585915735,3,133.68,4.873333333333334,1.0,0
585967888,5,58.676,4.634,0.0,1
586753603,1,460.0,4.92,0.0,1
587039040,1,216.89,4.93,1.0,0
588683840,13,76.13615384615385,3.713076923076923,0.0,1
589196002,2,256.95,4.5600000000000005,0.0,1
589196454,2,454.37,4.7,0.0,1
589376537,1,143.25,4.8,0.0,1
591689284,8,1543.75,4.92,0.0,1
592231324,6,165.215,4.626666666666666,0.0,1
592373078,1,264.0,4.8,1.0,0
593410805,1,163.51,4.92,0.0,1
593769282,1,252.29,4.94,1.0,0
594391943,1,443.0,4.93,1.0,0
594406150,2,539.98,5.0,0.0,1
594839920,1,1046.52,4.92,0.0,1
594869714,1,102.97,4.92,0.0,1
595014562,2,60.87,4.92,0.0,1
595807719,6,447.9116666666667,4.8966666666666665,1.0,0
595853361,1,553.5,4.84,1.0,0
596408433,1,135.6,5.0,0.0,1
596563985,1,349.0,5.0,0.0,1
596564033,3,222.33333333333334,4.946666666666666,0.0,1
596564227,10,999.0,4.8839999999999995,0.0,1
596595499,6,249.0,4.501666666666666,0.0,1
596756931,2,192.93,3.46,0.0,1
597030576,1,1598.0,4.92,0.0,1
597546450,2,185.64499999999998,4.779999999999999,0.0,1
598765452,1,603.0,4.5,1.0,0
598809017,1,252.29,4.92,0.0,1
650468960,1,91.15,4.92,0.0,1
651301821,1,512.5,4.92,0.0,1
652010573,2,1406.75,4.96,1.0,0
652657760,5,146.6,4.604,0.0,1
652993442,7,252.29,4.92,0.0,1
653011661,1,185.84,4.92,0.0,1
653887710,1,1015.65,5.0,1.0,0
653908032,3,146.83333333333334,4.966666666666667,1.0,0
654369636,2,302.075,4.835,1.0,0
655348071,3,209.66666666666666,4.666666666666667,0.0,1
656816789,1,471.5,5.0,0.0,1
659107791,2,170.88,4.62,0.0,1
659114168,1,220.81,4.99,1.0,0
660019392,3,193.06000000000003,4.866666666666666,1.0,0
661729331,1,625.0,4.92,0.0,1
662542808,4,159.4175,4.9475,1.0,0
663015102,2,300.0,5.0,1.0,0
664154386,7,95.43571428571428,4.227142857142857,0.0,1
664648735,1,239.65,4.66,0.0,1
666167274,1,279.65,5.0,1.0,0
666201291,1,1033.47,5.0,1.0,0
666205415,1,299.0,4.92,0.0,1
666486491,1,242.27,5.0,0.0,1
667290978,1,173.33,5.0,1.0,0
667519392,2,271.015,5.0,1.0,0
667683515,1,252.29,4.92,0.0,1
669489459,2,147.5,4.835,1.0,0
670095544,2,220.39499999999998,4.895,1.0,0
670167675,5,298.4,4.482,0.0,1
670351026,2,223.01,4.92,0.0,1
671014767,1,325.0,5.0,0.0,1
671093262,1,252.29,4.92,0.0,1
671809594,1,790.0,4.46,0.0,1
671956906,1,343.0,4.94,1.0,0
672443803,3,148.4333333333333,4.92,0.0,1
672512227,1,287.88,4.75,0.0,1
672996368,1,254.0,4.76,1.0,0
673608015,3,1076.6666666666667,4.82,1.0,0
674872898,5,244.642,4.95,1.0,0
674880825,3,423.6666666666667,4.633333333333334,0.0,1
674985737,1,1001.5,5.0,1.0,0
675545345,1,180.0,4.59,0.0,1
675590165,3,252.29,4.82,1.0,0
675787631,1,1150.42,4.92,0.0,1
675976380,1,145.5,4.93,1.0,0
676160094,1,607.6,4.86,1.0,0
676993442,2,516.825,4.904999999999999,1.0,0
677047263,2,165.64,5.0,1.0,0
677180570,1,493.0,4.98,1.0,0
679400312,8,707.125,4.965,1.0,0
681534187,36,493.7266666666667,4.818611111111111,0.0,1
681823393,1,561.08,5.0,0.0,1
682515378,3,63.803333333333335,4.946666666666666,0.0,1
682674261,1,342.67,5.0,1.0,0
682733052,2,211.275,4.484999999999999,0.0,1
685025353,8,278.35,4.6175,0.0,1
