date,forecast_occupancy
2027-08-01,0.739049558243063
2027-09-01,0.8368292761568135
2027-10-01,0.9346089940705639
2027-11-01,1.0323887119843143
2027-12-01,1.1301684298980645
2028-01-01,1.2279481478118153
