host_id,listings_count,avg_price,avg_rating,superhost_ratio,cluster_id
157798,1,95.13,4.74,0.0,0
159370,1,82.96,4.86,0.0,0
160337,1,174.69,5.0,0.0,0
164675,1,72.0,4.97,1.0,1
165566,1,174.69,4.86,0.0,0
165789,1,1184.33,4.7,0.0,0
166014,1,174.69,5.0,0.0,0
166634,3,102.51666666666667,4.523333333333333,0.0,0
167417,1,174.69,4.83,0.0,0
167441,1,174.69,5.0,1.0,1
167759,1,115.8,4.86,0.0,0
168525,2,246.0,4.85,1.0,1
169423,1,128.13,5.0,0.0,0
169843,1,400.96,4.66,0.0,0
170034,1,163.71,4.87,0.0,0
170094,1,174.69,4.88,0.0,0
170510,2,174.69,4.65,0.0,0
170531,1,200.97,5.0,0.0,0
172147,1,169.98,4.78,0.0,0
172672,1,174.69,4.52,0.0,0
173307,1,218.37,4.89,0.0,0
173997,1,174.69,4.67,0.0,0
175408,2,226.125,4.86,0.0,0
177233,1,174.69,4.98,0.0,0
177846,2,68.96,4.355,0.0,0
178551,1,174.69,4.86,0.0,0
179020,1,217.0,4.8,1.0,1
179679,1,155.43,4.76,1.0,1
180380,1,275.79,4.86,0.0,0
181376,2,114.87,4.66,0.0,0
181756,1,341.1,5.0,0.0,0
182477,1,174.69,4.7,0.0,0
184110,1,174.69,4.52,0.0,0
184755,1,435.83,4.8,0.0,0
185446,1,79.49,4.98,0.0,0
185745,1,190.63,4.89,0.0,0
186084,1,174.69,4.84,1.0,1
188896,1,266.0,4.78,1.0,1
189275,2,155.34,4.76,1.0,1
189538,1,44.76,4.73,0.0,0
190239,1,143.23,4.97,0.0,0
192316,1,174.69,5.0,0.0,0
192349,1,174.69,4.67,0.0,0
193488,2,116.785,4.645,0.0,0
193877,1,174.69,4.86,0.0,0
194457,1,174.69,4.8,0.0,0
194540,1,232.67,4.86,0.0,0
194994,1,174.69,4.85,0.0,0
195168,1,174.69,4.64,0.0,0
197156,1,55.23,4.9,0.0,0
198010,1,174.69,5.0,0.0,0
199392,1,325.03,4.68,0.0,0
201390,1,280.0,4.92,1.0,1
202249,1,174.69,4.78,0.0,0
202285,1,614.3,4.9,0.0,0
202665,1,174.69,4.5,0.0,0
203039,1,113.93,5.0,0.0,0
204472,1,174.69,4.5,0.0,0
204539,10,248.01,4.694,0.0,0
204586,1,66.43,4.86,0.0,0
205760,25,301.3496,4.776,0.0,0
208410,1,174.69,4.75,0.0,0
208565,2,240.845,4.62,0.0,0
